-3.79278,50.70516,The Drewe Arms [Drewsteignton]        Tel  01647 281224
-3.74311,50.79629,The New Inn [Coleford]                      Tel 01363 84242
-3.73684,50.58149,The Rock Inn [Haytor Vale]                 Tel  01364 661242
-3.71277,50.51387,The Rising Sun [Woodland]                  Tel  01364 652544
-3.70268,50.46386,The Sea Trout [Staverton]                  Tel  01803 762274
-3.66331,50.40181,The Durant Arms [Ashprington]            Tel  01803 732240
-1.91964,50.83701,Pub
-3.65244,50.05545,Pub
-3.65244,50.2671,The Start Bay Inn [Torncross]               Tel 01548 580553
-3.65073,50.38842,The Hunters Lodge Inn [Cornworthy]    Tel  01830 732204
-3.63491,50.58491,The Claycutters Arms [Chudleigh Knighton]  Tel  01626 853566
-3.62097,50.6675,The Nobody Inn [Doddiscombsleigh]     Tel  01647 252394
-3.59827,50.46108,The Church House Inn [Marldon]          Tel 01803 558279
-3.59303,50.5542,The Old Rydon Inn [Kingsteignton]       Tel  01626 354626
-3.57819,50.35154,The Royal Castle Hotel [Dartmouth]      Tel  01803 833033
-3.52553,50.65997,The Ley Arms [Kenn]                          Tel  01392 832341
-3.47289,50.63978,The Devon Arms [Kenton]                   Tel  01626 890213
-3.44968,50.61676,The Anchor [Cockwood]                     Tel  01626 890203
-3.42797,50.64843,The Redwing Inn [Lympstone]             Tel  01395 222156
-3.12932,50.69364,The Mason's Arms [Branscombe]          Tel 01297 680300
-2.7274,50.7039,The Anchor [Burton Bradstock]            Tel  01308 897228
-2.65939,50.69587,The Crowne Inn [Puncknowle]             Tel  01308 897711
-2.26835,50.67052,The Countryman Inn [East Knighton]    Tel  01305 852666
-2.24718,50.62622,The Castle Inn [West Lulworth]           Tel  01929 400311
-2.05688,50.63856,The Bankes Arms Hotel [Corfe Castle]   Tel  01929 480206
-1.91964,50.83824,Pub
-3.65244,50.71416,Pub
-3.39354,50.75031,The Jack in the Green Inn [Rockbeare]  Tel  01404 822240
-3.39031,50.8262,The Merry Harriers [Westcott]              Tel  01392 881100
-3.38048,50.80381,The Five Bells Inn [Clyst Hydon]            Tel 01884 277288
-3.27742,50.83502,The Drewe Arms [Broadhembury]         Tel  01404 841267
-3.06782,50.79911,The Tuckers Arms [Dalwood]               Tel  01404 881342
-2.82296,50.7229,The Anchor Inn [Seatown]                  Tel  01297 489215
-2.73788,50.80795,The Bridge House [Beaminster]            Tel  01308 862200
-2.71913,50.74554,The Loders Arms [Loders]                   Tel  01308 422431
-2.6855,50.75807,The Marquis of Lorne [Nettlecombe]     Tel  01308 485236
-2.47431,50.80918,The Royal Oak [Cerne Abbas]               Tel  01300 341797
-2.41989,50.79709,The Puddle Inn [Piddletrenthide]          Tel  01300 348468
-2.40766,50.81802,The Brace of Pheasants [Plush]            Tel  01300 348357
-2.33087,50.82558,The Poachers Inn [Piddletrenthide]       Tel  01300 348358
-2.27662,50.81515,The Hambro Arms [Milton Abbas]          Tel  01258 880233
-2.12304,50.75279,The Cock and Bottle [East Morden]      Tel  01929 459238
-1.98755,50.71416,The Guildhall Tavern [Poole]                Tel  01202 671717
-1.91964,51.90712,Pub
-5.53716,50.83652,Pub
-4.54914,50.90716,The Bush Inn [Morwenstow]               Tel  01288 331242
-4.31649,50.98456,The Hoops Country Inn [Horn's Cross] Tel  01237 451222
-4.03233,50.89146,The Union Inn [Dolton]                       Tel  01805 804633
-3.98585,50.9989,The Rising Sun [Umberleigh]                Tel  01769 564764
-3.67317,50.99486,The Masons Arms Inn [Knowstone]       Tel  01398 341231
-3.32413,50.985,The Globe [Appley]                            Tel  01823 672327
-3.18128,50.99963,The White Horse [Bradford on Tone]     Tel  01823 461239
-3.07459,50.83652,The Kings Arms [Stockland]                 Tel  01404 881361
-2.94934,50.89358,The Hornsbury Mill [Chard]                   Tel  01460 63317
-2.75822,51.02561,The Devonshire Angel [Long Sutton]     Tel  01458 241271
-2.74839,50.88211,The Manor Arms Hotel [North Perrott]   Tel  01460 74055
-2.67468,50.84525,The Fox Inn [Corscombe]                    Tel  01935 891330
-2.6529,50.90866,The Helyar Arms [East Coker]               Tel  01935 862332
-2.60648,50.83858,The Acorn Inn [Evershot]                    Tel  01935 83228
-2.58655,50.92621,The Rose and Crown [Bradford Abbas]  Tel  01935 474506
-2.5165,50.94598,The Half Moon [Sherborne]                 Tel  01935 812017
-2.51551,51.90854,Pub
-5.53716,51.03302,Pub
-3.90831,51.18704,The Fox and Goose Inn [Parracombe]      Tel: 01598 763239
-3.83237,51.23169,The Rising Sun [Lynmouth]                  Tel  01598 753223
-3.63783,51.134,The Crown Hotel [Exford]                   Tel  01643 831555
-3.45304,51.12956,The Royal Oak [Kingsbridge]                Tel  01984 640319
-3.32468,51.05406,The Three Horseshoes [Langley Marsh]  Tel  01984 623763
-3.21978,51.17913,The Hood Arms [Kilve]                       Tel  01278 741210
-3.20777,51.11203,The Blue Ball [Triscombe]                    Tel  01984 618242
-2.9222,51.043,The Rose and Crown [Woodhill]           Tel  01823 490296
-2.79795,51.33114,The crown [Churchill]                          Tel  01934 852995
-2.77516,51.43113,The Moorend Spout [Nailsea]               Tel  01275 790206
-2.73857,51.24871,The Rodney Stoke Inn [Rodney Stoke]  Tel  01749 870209
-2.68868,51.03302,The Kingsdon Inn [Kingsdon]               Tel  01935 840543
-2.68695,51.20762,The Burcott Inn [Wookey]                  Tel  01749 873874
-2.67136,51.22476,The Wookey Hole Inn [Wookey Hole]   Tel  01749 676677
-2.58797,51.19678,The Bull Terrier [Croscombe]                Tel  01749 343658
-2.55461,51.35579,The Carpenters Arms [Stanton Wick]     Tel  01761 490202
-1.91964,51.90875,Pub
-2.51551,50.83652,Pub
-2.51551,51.08833,The Horse Pound Inn [Castle Cary]        Tel  01963 350318
-2.4745,51.18777,The Strode Arms [West Cranmore]       Tel  01749 880450
-2.46615,51.08132,The Montague Inn [Shepton Montague]  Tel  01749 812733
-2.44491,51.15038,The Three Horse Shoes [Batcombe]     Tel  01749 850359
-2.39112,51.24134,The Talbot Inn [Mells]                        Tel  01373 812254
-2.28627,51.26518,The Woolpack Inn [Beckington]           Tel  01373 831244
-2.197,51.17901,The Bath Arms [Crockerton]                Tel  01985 212262
-2.19298,51.2297,The Angel Inn [Upton Scudamore]       Tel  01985 213225
-2.13078,51.0958,The Angel Inn [Hindon]                      Tel  01747 820696
-2.12794,51.09437,The Lamb [Hindon]                             Tel  01747 820573
-2.12277,51.27091,The Duke of Bratton [Bratton]             Tel  01380 830242
-2.11912,51.02385,The Forester Inn [Donhead St Andrew]   Tel  01747 828038
-2.10126,51.08023,The Beckford Arms [Fonthill Gifford]      Tel  01747 870385
-2.06083,50.93616,The Museum Inn [Farnham]                 Tel  01725 516261
-2.03737,51.0642,The Compasses [Lower Chicksgrove]     Tel  01722 714318
-1.99203,51.05623,The Pembroke Arms [Fovant]              Tel  01722 714201
-1.9902,51.13927,The Bell Inn [Wylye]                           Tel  01985 248338
-1.91964,51.90727,Pub
-2.51551,51.30093,Pub
-2.36804,51.38738,The Richmond Arms [Bath]                  Tel  01225 823333
-2.35999,51.38463,The Pig and Fiddle [Bath]                    Tel  01225 460868
-2.32483,51.30093,The George Inn [Norton St Phillip]        Tel  01373 834224
-2.30113,51.33895,The Inn at Freshford [Freshford]          Tel  01225 722250
-2.25089,51.34786,The Dandylion [Bradford Upon Avon]     Tel  01225 863433
-2.22934,51.47246,The White Hart [Ford]                        Tel  01249 82213
-2.21959,51.6975,The Egypt Mill [Nailsworth]                  Tel  01453 833449
-2.21324,51.72236,The Bear Hotel [Rodborough]              Tel  01453 878522
-2.20348,51.35396,The Tolgate Inn [Ham Green]              Tel  01225 782326
-2.20189,51.51959,The Neeld Arms [Grittleton]                  Tel  01249 782470
-2.17067,51.3961,The Pear Tree Inn [Whitely]                Tel  01225 709131
-2.09897,51.58487,The Old Bell Hotel [Malmesbury]           Tel  01666 822344
-2.07638,51.72733,The Bell Inn [Sapperton]                     Tel  01285 760298
-2.05292,51.59925,The Horse and Groom [Charlton]          Tel  01666 823904
-2.03178,51.36337,The George and Dragon [Rowde]         Tel  01380 723053
-1.97897,51.86675,The Kilkeney Inn [Andoversford]          Tel  01242 820341
3.37192,51.90771,Pub
-1.91964,50.05545,Pub
-0.73822,51.45577,Pub
-1.91964,50.05545,Pub
-1.91964,51.08231,The Barford Inn [Barford St Martin]       Tel  01722 742242
-1.87059,50.84624,The Old Barn Farm [Three Legged Cross]  Tel  01202 812901
-1.85026,50.94521,The Compasses Inn [Damerham]          Tel  01725 828231
-1.80859,51.06381,The Old Mill at Harnham [West Harnham]  Tel  01722 327517
-1.77378,50.9206,The Three Lions [Stuckton]                 Tel  01425 652489
-1.61241,50.92152,The Bell Inn [Brook]                          Tel  023 8081 2214
-1.58159,51.04509,The Star Inn [East Tytherley]              Tel  01794 340225
-1.48827,50.7692,The East End Arms [East End]              Tel  01590 626223
-1.37605,51.07968,The Plough [Sparsholt]                       Tel  01962 776353
-1.31463,51.05843,The Wykeham Arms [Winchester]         Tel  01962 853834
-1.18574,51.07135,The Tichbourne Arms [Tichbourne]      Tel  01962 733760
-1.17148,51.05134,The Flowerpots [Cheriton]                   Tel  01962 771318
-1.16935,50.91386,The Roebuck Inn [Kingsmead]             Tel  01329 832150
-1.109,50.79246,The Spice Island Inn [Portsmouth]       Tel  023 9287 0543
-0.92908,51.02091,The Harrow Inn [Steep]                      Tel  01730 262685
-0.73861,50.90928,The Fox Goes Free [Charlton]              Tel  01243 811461
-0.73822,51.45456,Pub
-1.91964,51.107,Pub
-1.87606,51.107,The Bell Inn [South Newton]               Tel  01722 743336
-1.83657,51.33323,The Seven Stars [Bottleford]               Tel  01672 851325
-1.80799,51.29488,The Antelope Inn [Upavon]                 Tel  01980 630206
-1.71804,51.36942,The Royal Oak [Wooton Rivers]            Tel  01672 810823
-1.65476,51.43035,The Red Lion [Axford]                        Tel  01672 520271
-1.58167,51.39077,The Harrow Inn [Little Bedwyn]           Tel  01672 870871
-1.44733,51.40042,The Dundas Arms [Kintbury]               Tel: 01488 658263
-1.44468,51.16596,The White Lion [Wherwell]                  Tel  01264 860317
-1.38884,51.1103,The Fox and Hounds [Crawley]             Tel  01962 776006
-1.38535,51.40498,The Red House [Marsh Benham]      Tel: 01635 582017
-1.38109,51.32742,The Yew Tree Inn [Highclere]           Tel: 01635 253360
-1.33798,51.23025,The Red House [Whitchurch]               Tel  01256 895558
-1.0912,51.15669,The Yew Tree Inn [Lower Weild]         Tel  01256 389224
-0.97328,51.3024,The Falcon [Rotherwick]                    Tel  01256 762586
-0.86939,51.34839,The Golden Pot [Eversley]                   Tel  0118 973 2104
-0.86089,51.23427,The Hampshire Arms [Crondall]             Tel  01252 850418
3.37192,51.45443,Pub
-0.73822,50.05545,Pub
-0.73822,50.98771,The Angel Hotel [Midhurst]                  Tel  01730 812421
-0.72563,51.02407,The Duke of Cumberland Arms [Henley]  Tel  01428 652280
-0.72541,51.03489,The Kings Arms [Fernhurst]                 Tel  01428 652005
-0.68112,51.02885,The Lickford Inn [Lickford]                   Tel  01798 861285
-0.67946,51.00048,The Hollist Arms [Lodsworth]               Tel  01798 861310
-0.67496,50.98958,The Halfway Bridge Inn [Lodsworth]    Tel  01798  861281
-0.62982,50.98982,The Horse Guards Inn [Tilllington]         Tel  01798 342332
-0.62201,50.86488,The Spur Hotel [Slindon Common]        Tel  01243 814635
-0.61942,50.96372,The Badgers [Petworth]                     Tel  01798 342651
-0.60757,50.92932,The White Horse Inn [Sutton]             Tel  01798 869221
-0.59461,50.98031,The Black Horse [Byworth]                  Tel  01798 342424
-0.55025,51.02937,The Half Moon [Kirdford]                     Tel  01403 820223
-0.05122,50.91979,The Jolly Sportsman [East Chiltington]   Tel  01273 890400
0.03409,50.99274,The Griffin [Fleching]                        Tel  01825 722890
0.08564,50.847,The Ram [Firle]                               Tel  01273 858222
0.13531,50.92921,The Black Lion Inn [Halland]                 Tel  01825 840304
0.13782,50.83145,The Rose Cottage Inn [Alciston]           Tel  01323 870377
3.37192,51.45353,Pub
-0.73822,51.09016,Pub
-0.34803,51.09016,The Sussex Oak [Warnham]                 Tel  01403 265028
-0.00775,51.3245,The White Bear [Fickleshole]                Tel  01959 573166
0.20373,51.13108,The Hare [Langton Green]                  Tel  01892 862419
0.27469,51.27788,The Harrow Inn [Igtham]                    Tel  01732 885912
0.27641,51.36711,The Rising Sun Inn [Fawkham]             Tel  01474 872291
0.3068,51.24769,The Kentish Rifleman [Dunks Green]      Tel  01732 810727
0.38073,51.22353,The Bush Blackbird and Thrush [East Peckham]  Tel  01622 871349
0.40409,51.14669,The Halfway House [Brenchley]            Tel  01892 722526
0.89152,51.31918,The Albion Tavern [Faversham]            Tel  01795 591411
0.98306,51.31526,The Dove Inn [Dargate]                      Tel  01227 751360
1.16829,51.18149,The Jackdaw [Denton]                       Tel  01303 844 663
1.18669,51.19378,The Old Coach House [Barnham Downs]  Tel  01227 831218
3.37191,51.12131,Oostendesteenweg
3.37192,51.90723,Pub
-1.91964,51.45387,Pub
-1.79001,51.74433,The New Inn [Coln St Aldwyns]           Tel  01285 750651
-1.50585,51.67788,The Lamb Inn  [Buckland]                Tel: 01367 870484
-1.37763,51.59247,The Boars Head [Ardington]                 Tel 01235 833254
-1.32155,51.54013,The Harrow [West Ilsley]                   Tel: 01635 281260
-1.26748,51.6456,The Fish [Sutton Courtney]                 Tel 01235 848242
-1.20635,51.45387,The Pot Kiln [Frilsham]                        Tel  01635 201366
-1.20617,51.46705,The Royal Oak [Yattendon]              Tel:  01635 201325
-1.20054,51.5131,The Bell [Aldworth]                            Tel  01635 578272
-1.14893,51.57603,The Beetle and Wedge [Moulsford]          Tel 01491 651381
-1.13382,51.53817,The Letherne Bottel [Goring]              Tel 01491 872667
-1.13002,51.68064,The Crazy Bear  [Stadhampton]           Tel: 01865 890714
-1.11088,51.59822,The George [Dorchester on Thames]   Tel 01865 340404
-1.03161,51.63289,The Goose [Britwell Salome]               Tel 01491 612308
-0.99133,51.52492,The Greyhound [Rotherfield Peppard] Tel 0118 972 2227
-0.96442,51.60623,The Crowne Inn [Pishill]                       Tel 01491 638364
-0.89649,51.67883,The Sir Charles Napier  [Chinnor]     Tel:  01494 483011
-0.84939,51.90667,Pub
-1.91964,51.74508,Pub
-1.70532,51.80683,Inn For All Seasons [Little Barrington]    Tel 01451 844324
-1.64627,51.90294,The Kings Head  [Bledington]          Tel: 01608 658365
-1.63945,51.8082,The Lamb Inn  [Burford]                    Tel: 01993 823155
-1.59973,51.85354,Lamb Inn [Shipston under Wychwood] Tel 01993 830465
-1.59763,51.85942,Shaven Crowne Hotel [Shipston under Wychwood]   Tel 01993 830330
-1.50125,51.82378,The Bird in the Hand [Hailey]                Tel 01993 868321
-1.36489,51.87527,The Kings Head Inn  [Wooton]        Tel: 01993 811340
-1.35504,51.84756,The Woodstock Arms  [Woodstock]  Tel: 01993 811251
-1.27219,51.75266,The White House  [Botley]                Tel: 01865 242823
-1.00552,51.78612,The Mole and Chicken  [Easington]      Tel: 01844 208387
-1.00201,51.77532,The Green Dragon  [Haddenham]      Tel: 01844 291403
-0.99379,51.86405,The Crooked Billet [Ham Green]           Tel  01296 770239
-0.9907,51.86273,The Crooked Billet  [Ham Green]         Tel: 01296 770239
-0.98198,51.74927,The Old Trout [Thame]                       Tel: 01844 212146
-0.92605,51.84551,The Five Arrows Hotel  [Waddesdon]  Tel: 01296 651727
-0.86495,51.88474,The Black Boy [Oving]                        Tel  01296 641258
3.37192,51.90778,Pub
-0.84939,51.45387,Pub
-0.84939,51.52089,The Horns [Crazies Hill]                              Tel: 0118 940 1416
-0.7001,51.50865,The Waterside Inn [Bray]                    Tel: 01628 620691
-0.28693,51.48835,The Bulls Head [Chiswick]                    Tel  020 8994 1204
-0.26563,51.49795,The Swan [Chiswick]                          Tel  020 8994 8262
-0.23583,51.49913,The Anglesea Arms [Hammersmith]       Tel  020 8749 1291
-0.2305,51.49432,The Stonemasons Arms [Hammersmith]  Tel  020 8748 1397
-0.20055,51.4744,The White Horse [Fulham]                   Tel  020 7736 2115
-0.19633,51.48604,The Atlas [Fulham]                            Tel  020 7385 9129
-0.1704,51.48326,The Cross Keys [Chelsea]                     Tel  020 7349 9111
-0.16688,51.51966,The Chapel [Regents Park]                  Tel  020 7402 9220
-0.16252,51.46708,The Fox and Hounds [Westminster]       Tel  020 7924 5483
-0.12583,51.51171,The Lamb and Flag [Covent Garden]      Tel  020 7497 9504
-0.11056,51.50256,The Fire Station [Bermondsey]             Tel  020 7620 2226
-0.10749,51.51818,The Olde Mitre Tavern [Clarkenwell]      Tel  020 7405 4751
-0.1072,51.51418,Ye Olde Cheshire Cheese [Fleet Street]   Tel  020 7353 6170
-0.05936,51.50316,The Captain Kidd [Whitechapel]           Tel  020 7480 5759
-0.03388,51.50894,The Grapes [Poplar]                           Tel  020 7987 4396
3.37192,51.9083,Pub
-0.84939,51.52167,Pub
-0.77663,51.7065,The Hampden Arms  [Great Hampden]   Tel: 01494 488255
-0.75761,51.7258,The Rising Sun  [Little Hampden]      Tel: 01494 488360
-0.68911,51.57464,The Chequers [Wooburn Common]      Tel: 01628 529575
-0.52985,51.77893,The Alford Arms [Frithsden]                  Tel: 01442 864480
-0.15356,51.54126,The Landsdowne [Regents Park]          Tel  020 7483 0409
-0.15073,51.54001,The Engineer [Regents Park]               Tel  020 7722 0950
-0.11233,51.85746,The George and Dragon [Watton on Stone]  Tel: 01920 830285
-0.11011,51.52442,The Eagle [Clarkenwell]                       Tel  020 7837 1353
-0.10407,51.52167,The Jerusalem Tavern [Clarkenwell]      Tel  020 7490 4281
-0.0984,51.53463,The Duke Of Cambridge [Islington]       Tel  020 7359 1877
-0.09743,51.5262,The Leopard [Clarkenwell]                   Tel  020 7253 387
0.14436,51.74454,The Rainbow and Dove [Hastingwood]  Tel  01279 415419
0.40595,51.52415,The Bell Inn [Hordon on the Hill]          Tel  01375 642463
0.53425,51.81617,The Square and Compasses [Fairstead]  Tel  01245 361477
0.80412,51.59573,The Plough and Sail [Paglesham]          Tel  01702 258242
0.91801,51.89047,The Rose and Crown [Colchester]         Tel  01206 866677
3.37192,56.00695,Pub
-5.53716,51.90832,Pub
-1.27561,53.1448,Pub
-5.53716,51.90832,Pub
-2.98159,52.2307,The Stagg Inn [Titley]                        Tel: 01544 230221
-2.87432,52.15887,The Salutation Inn [Weobley]              Tel  01544 318443
-2.84423,52.28245,The Riverside Inn [Aymestrey]             Tel  01568 708440
-2.80379,52.05013,The Ancient Camp Inn [Ruckhall]          Tel  01981 250449
-2.69613,52.30671,The Roebuck Inn [Brimfield]                 Tel  01584 711230
-2.64539,51.93436,The Lough Pool Inn [Sellack]               Tel  01989 730236
-2.59205,52.1424,The Three Crowns [Bleak Acre]            Tel  01432 820279
-2.42231,52.03639,The Feathers [Ledbury]                      Tel  01531 635266
-2.28799,52.16769,The Bear and Raggged Staff [Bransford]   Tel  01886 833399
-2.28363,52.05632,The Anchor Inn [Welland]                   Tel  01684 592317
-2.26519,51.92405,The Queens Arms [Ashleworth]           Tel  01452 700395
-2.22819,52.26998,The Crowne and Sandys Arms [Ombersley] Tel  01905 620252
-2.03079,52.193,The Boot [Flyford Flavell]                     Tel  01386 462658
-1.87142,52.14242,The Kings Arms [Cleeve Prior]              Tel  01789 773335
-1.86543,52.09167,The Fleece Inn [Bretforton]                 Tel  01386 831173
-1.86293,52.03587,The Broadway Hotel [Broadway]          Tel  01386 852401
-1.8612,53.14435,Pub
-5.53716,52.30752,Pub
-3.08812,52.78024,The Bradford Inn [Llanymynech]           Tel  01691 830582
-2.99808,52.49441,The Castle Hotel [Bishops Castle]          Tel  01588 638403
-2.81243,52.83549,The Burlton Inn [Burlton]                    Tel  01939 270204
-2.73005,52.55251,The Royal Oak [Cardington]                 Tel  01694 771266
-2.72005,52.37324,The Unicorn Inn [Ludlow]                    Tel  01584 873555
-2.71736,53.1048,The Pheasant Inn [Burwardsley]           Tel  01829 770434
-2.66877,53.04976,The Cholmondeley Arms [Cholmondeley] Tel  01829 720300
-2.64578,53.11877,The Dysart Arms [Bunbury]                  Tel  01829 260183
-2.63661,52.56148,The Wenlock Edge Inn [Wenlock Edge] Tel  01746 785678
-2.63425,52.64054,Cholmondeley Riverside Inn [Cressage]  Tel  01952 510900
-2.61784,53.07188,The Thatch [Faddiley]                         Tel  01270 524223
-2.61252,53.02773,The Dusty Miller [Wrenbury]                Tel  01270 780537
-2.58248,53.01833,The Bhurtpore [Aston]                       Tel  01270 780917
-2.40231,52.59997,The Hundred House Hotel [Norton]      Tel  01952 730353
-2.36261,52.30752,The Manor Arms Country Inn [Abberley] Tel  01299 896507
-2.06204,52.84735,The Holly Bush Inn [Salt]                     Tel  01889 508234
-1.27561,53.14431,Pub
-1.8612,51.90832,Pub
-1.8612,52.03618,The Lygon Arms [Broadway]                Tel  01386 852255
-1.78445,52.16809,The Bell Inn [Welford]                        Tel  01789 750353
-1.78148,52.05021,The Noel Arms Hotel [Chipping Campden] Tel  01386 840317
-1.73124,52.03861,The Churchill Arms [Paxford]                Tel  01386 594000
-1.7215,51.92963,The Royalist Hotel [Stow on the Wold]  Tel  01451 830670
-1.69104,52.09118,The Howard Arms [Ilmington]              Tel  01608 682226
-1.66417,52.13444,The Bell [Alderminster]                        Tel  01789 450414
-1.66287,51.93224,The Fox [Lower Oddington]                Tel  01451 870555
-1.6387,52.00907,The Fox and Hounds [Great Wolford]       Tel  01608 674220
-1.62253,52.06188,The Old Mill Hotel [Shipton On Stour]    Tel  01608 661880
-1.60358,52.13611,The Chequers  [Ettington]                    Tel: 01789 740387
-1.43747,51.99844,The White Swan  [Wigginton]           Tel: 01608 737669
-1.42495,51.9606,The Falkland Arms [Great Tew]          Tel: 01608 683653
-1.32262,51.98206,The Deddington Arms   [Deddington]  Tel: 01869 338364
-1.31377,52.01616,The Red Lion Hotel [Adderbury]        Tel: 01295 810269
-1.28502,52.21307,The Holly Bush Inn [Priors Marston]       Tel  01327 260934
-1.28255,52.09161,The George and Dragon  [Chacombe]    Tel: 01295 711500
-1.27561,53.14377,Pub
-1.8612,52.2383,Pub
-1.80054,52.93876,The Crowne Inn [Marston Mongomery]  Tel  01889 590541
-1.79854,52.2383,The Kings Head [Aston Cantlow]          Tel  01789 488242
-1.74554,53.06143,The Blue Bell Inn [Tissington]                Tel  01335 350317
-1.73347,53.01951,The Bramhalls [Ashbourne]                  Tel  01335 346158
-1.65798,53.08495,The Olde Gate Inn [Brassington]          Tel  01629 540448
-1.65585,53.08641,The Miners Arms [Brassington]             Tel  01629 540222
-1.64587,53.13901,The Miners Standard Inn [Bank Top]     Tel  01629 650276
-1.64035,53.14042,The Bowling Green [Winster]               Tel  01629 650219
-1.61204,53.0192,The Black Horse Inn [Hulland Ward]      Tel  01335 370206
-1.57233,53.03606,The Black Swan [Idrigehay]                 Tel  01773 550249
-1.48365,52.83972,The John Thompson [Stanton by Bridge]  Tel  01332 862469
-1.4764,52.60252,The Cock [Sibson]                              Tel  01827 880357
-1.34463,52.86784,The Clock Warehouse [Shardlow]            Tel  01332 792844
-1.3191,52.41209,The Golden Lion Inn [Easenhall]           Tel  01788 832265
-1.3185,52.44273,The Bell Inn [Monks Kirby]                   Tel  01788 832352
-1.29496,53.05768,The Red Lion [Bagthorpe]                   Tel  01773 810482
-1.27561,56.0068,Pub
-5.53716,53.14526,Pub
-2.79069,53.87961,The Punch Bowl Inn [Churchtown]      Tel  01995 603360
-2.76731,53.62883,The Red Lion Inn [Mawdesley]             Tel  01704 822208
-2.64331,53.1831,The Alvaney Arms [Cotebrook]             Tel  01829 760200
-2.52051,53.91719,The Inn at Whitewell [Whitewell]         Tel  01200 448222
-2.50868,53.68913,The Royal Arms [Tockholes]                 Tel  01254 705373
-2.43743,53.28003,The Smoker [Plumbley]                       Tel  01565 722338
-2.4153,53.88877,The Lower Buck Inn [Waddington]       Tel  01200 423342
-2.38712,53.2638,The Bells of Peover [Lower Peover]      Tel  01565 722269
-2.34257,53.91474,The Spread Eagle [Sawley]                  Tel  01200 441202
-2.33616,53.17529,The Bears Head Hotel [Brereton]          Tel  01477 544732
-2.31102,53.25841,The Dog Inn [Knutsford]                     Tel  01625 861421
-2.2921,54.00774,The Plough Inn [Wigglesworth]            Tel  01729 840243
-2.23203,53.15122,The Egerton Arms [Astbury]                Tel  01260 273946
-2.07135,53.2222,The Hanging Gate [Sutton]                 Tel  01260 252238
-2.0577,53.18426,The Ship [Wincle]                              Tel  01260 227217
-2.04109,53.53522,The White Hart [Lydgate]                   Tel  01457 872566
-2.01679,56.00562,Pub
-5.53716,54.02468,Pub
-3.05447,54.18967,The Bay Horse [Ulverston]                   Tel  01229 583972
-3.03788,54.43448,The Britannia [Elterwater]                   Tel  01539 437210
-3.00191,54.40278,The Drunken Duck [Barngates]            Tel  01539 436347
-2.90518,54.42593,The Queens Head Hotel [Troutbeck]    Tel 01539 432174
-2.90206,54.29839,The Mason Arms [Cartmel Fell]             Tel  01539 568486
-2.85345,54.31354,The Punch Bowl Inn [Crosthwaite]       Tel  01539 568237
-2.85162,54.60178,The Brackenrigg Inn [Watermillock]       Tel  01768 486206
-2.82448,54.34906,The Sun [Crook]                                Tel  01539 821351
-2.57863,54.2104,The Pheasant Inn [Casterton]              Tel  01524 271230
-2.44557,54.9879,The Milecastle [Haltwhistle]                  Tel  01434 320682
-2.43541,55.17169,The Pheasant Inn [Stannerburn]          Tel  01434 240382
-2.43528,55.18077,The Blackcock Inn [Falstone]               Tel  01434 240200
-2.26416,55.72021,The Wheatsheaf [Duns]                      Tel  01890 860257
